;Annotator 1;;;;;;Annotator 2;;;;;;Annotator 3;;;;;;K-Folds (10);;;;;;;;;;
rs03402.jpg;1;4;0;0;4;;1;8;2;0;0;;0;5;2;0;3;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs03403.jpg;0;0;0;0;0;;0;0;0;0;2;;0;0;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs03404.jpg;1;0;0;0;4;;0;0;0;0;4;;0;0;0;0;2;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs03405.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs03406.jpg;0;0;0;0;0;;0;0;2;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Val;Val;Val
rs03407.jpg;1;0;4;1;0;;1;0;7;2;4;;0;0;5;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs03408.jpg;1;0;0;0;4;;0;0;0;0;2;;0;0;0;0;4;;Train;Train;Train;Test;Train;Train;Train;Train;Val;Val;Train
rs03409.jpg;0;0;0;0;0;;0;0;0;0;0;;0;3;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03410.jpg;2;0;0;8;7;;1;0;0;8;8;;2;0;0;10;8;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs03411.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Val
rs03412.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs03413.jpg;0;0;0;0;0;;0;0;0;0;2;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs03414.jpg;0;0;0;0;3;;0;0;0;0;0;;0;0;0;0;3;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs03415.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03416.jpg;0;2;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs03417.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Val;Test;Train;Train
rs03418.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val;Val
rs03419.jpg;2;8;1;0;0;;1;5;3;0;0;;0;8;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val
rs03420.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Val;Test;Val;Train
rs03421.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs03422.jpg;0;0;1;0;0;;0;0;7;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs03423.jpg;2;0;0;9;6;;2;0;0;10;8;;2;0;0;10;7;;Val;Train;Train;Test;Train;Train;Val;Train;Train;Train;Val
rs03424.jpg;2;0;0;9;0;;1;0;0;7;4;;2;0;0;9;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03425.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Val;Test;Train;Train;Train
rs03426.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03427.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train
rs03428.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Val;Val;Train;Val;Train;Train;Train
rs03429.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs03430.jpg;2;9;0;0;0;;1;8;2;0;0;;0;8;0;0;0;;Train;Train;Train;Train;Val;Val;Train;Val;Train;Test;Train
rs03431.jpg;2;0;10;0;6;;2;0;8;0;7;;2;0;9;0;7;;Test;Train;Val;Train;Train;Train;Train;Train;Train;Train;Train
rs03432.jpg;1;6;0;0;0;;1;4;2;3;0;;0;6;0;0;0;;Val;Train;Train;Val;Train;Train;Train;Train;Train;Test;Train
rs03433.jpg;1;5;1;0;0;;0;0;0;0;0;;0;5;0;0;0;;Train;Train;Val;Train;Test;Train;Train;Train;Train;Train;Val
rs03434.jpg;1;0;0;2;3;;1;0;0;7;7;;1;0;0;1;6;;Val;Train;Train;Val;Train;Test;Val;Train;Train;Train;Train
rs03435.jpg;0;0;3;0;0;;1;0;3;0;1;;0;0;3;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs03436.jpg;1;0;0;0;3;;0;0;0;6;7;;0;0;0;0;7;;Train;Val;Train;Train;Train;Test;Val;Train;Train;Train;Val
rs03437.jpg;1;0;3;0;5;;0;0;2;0;0;;0;0;0;0;6;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Test
rs03438.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;0;;Train;Val;Train;Test;Train;Train;Train;Train;Train;Val;Train
rs03439.jpg;2;0;0;6;7;;1;0;0;9;6;;1;0;0;7;5;;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train
rs03440.jpg;1;1;0;0;5;;0;0;0;0;6;;1;0;0;0;5;;Train;Train;Test;Train;Val;Train;Train;Train;Train;Train;Train
rs03441.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;0;;Train;Train;Val;Train;Train;Val;Train;Train;Train;Test;Train
rs03442.jpg;1;0;8;3;0;;1;0;5;8;6;;0;0;8;3;1;;Train;Test;Train;Val;Val;Train;Train;Train;Train;Train;Train
rs03443.jpg;0;0;2;0;0;;0;0;0;0;2;;0;0;0;0;0;;Train;Train;Val;Train;Train;Train;Train;Train;Val;Test;Train
rs03444.jpg;0;0;0;0;0;;0;0;0;0;2;;0;0;0;0;0;;Train;Train;Train;Val;Train;Train;Test;Train;Train;Train;Train
rs03445.jpg;1;0;7;0;0;;2;0;9;0;0;;0;0;8;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train;Train
rs03446.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;0;;Train;Val;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs03447.jpg;2;9;1;0;0;;1;7;2;0;0;;0;8;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Val;Test;Train;Train
rs03448.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs03449.jpg;0;1;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03450.jpg;0;0;3;0;0;;0;0;3;0;0;;0;0;2;0;0;;Val;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs03451.jpg;1;0;2;0;4;;0;0;0;0;4;;1;0;3;0;4;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs03452.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs03453.jpg;0;0;0;2;1;;0;0;0;2;2;;0;0;0;0;1;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03454.jpg;0;0;0;0;3;;0;0;0;0;1;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Val;Test;Val;Train;Train
rs03455.jpg;0;0;0;0;2;;0;0;0;0;3;;0;0;0;0;2;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs03456.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs03457.jpg;1;0;0;2;5;;1;0;0;7;7;;2;0;0;2;5;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val;Test
rs03458.jpg;0;4;1;0;0;;0;6;0;0;0;;0;0;2;0;0;;Train;Train;Train;Train;Val;Train;Train;Test;Train;Train;Val
rs03459.jpg;1;5;2;0;0;;0;2;0;0;0;;0;7;0;0;0;;Train;Train;Val;Train;Train;Val;Train;Train;Test;Val;Test
rs03460.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs03461.jpg;0;2;1;0;2;;0;0;0;0;0;;0;5;0;0;0;;Train;Train;Train;Val;Train;Train;Train;Train;Test;Train;Train
rs03462.jpg;0;0;0;0;2;;0;0;0;0;4;;0;0;0;0;2;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs03463.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03464.jpg;0;0;2;0;0;;0;2;1;0;1;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs03465.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs03466.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Test;Train;Train;Train;Train;Val;Train;Train;Train
rs03467.jpg;0;0;1;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Train;Test;Train;Train;Val;Val;Test
rs03468.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;0;;Val;Train;Train;Train;Train;Train;Train;Val;Test;Train;Train
rs03469.jpg;0;0;0;0;0;;0;0;0;0;1;;0;0;0;0;1;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Val
rs03470.jpg;0;0;0;0;2;;0;0;0;0;1;;0;0;0;0;4;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Test
rs03471.jpg;0;0;3;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val
rs03472.jpg;0;0;1;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs03473.jpg;1;0;0;1;4;;0;0;0;5;6;;0;0;0;0;7;;Train;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train
rs03474.jpg;1;4;0;0;0;;1;7;0;0;3;;0;5;2;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train;Train
rs03475.jpg;0;0;0;0;1;;0;2;0;0;2;;0;0;0;0;0;;Val;Train;Train;Test;Val;Train;Val;Train;Val;Train;Val
rs03476.jpg;0;0;1;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train;Train
rs03477.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Val;Test;Val;Train;Train;Train;Train;Train;Test
rs03478.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Val;Train
rs03479.jpg;1;0;3;0;4;;0;0;0;0;0;;1;0;2;0;5;;Train;Train;Test;Val;Train;Train;Train;Train;Train;Train;Test
rs03480.jpg;1;0;0;0;3;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Val;Train;Train;Val;Test;Train;Val;Train;Val
rs03481.jpg;0;0;1;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Val;Train;Train;Train;Train;Train;Train;Test
rs03482.jpg;2;9;2;0;0;;2;8;2;0;0;;1;10;9;0;0;;Train;Train;Train;Train;Train;Val;Train;Train;Train;Test;Val
rs03483.jpg;0;0;0;0;1;;0;0;0;0;1;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Val;Test;Train;Train;Train
rs03484.jpg;2;0;7;6;1;;2;0;0;0;4;;0;0;6;3;0;;Train;Train;Train;Train;Val;Train;Test;Train;Train;Val;Train
rs03485.jpg;0;1;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Test;Train;Train;Train;Train;Val;Train
rs03486.jpg;1;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03487.jpg;1;0;0;1;4;;1;0;0;5;5;;1;0;0;3;5;;Val;Test;Val;Train;Train;Train;Train;Train;Train;Train;Test
rs03488.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Val;Train;Train;Train;Val;Train;Train;Val
rs03489.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs03490.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Val;Train;Train;Train;Val;Val
rs03491.jpg;0;0;1;0;2;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Val;Train;Train
rs03492.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val
rs03493.jpg;1;4;0;0;1;;1;7;2;0;0;;0;5;2;0;0;;Val;Train;Train;Train;Train;Train;Test;Val;Train;Train;Train
rs03494.jpg;1;0;0;0;1;;0;0;0;0;0;;0;2;0;0;5;;Val;Train;Train;Train;Train;Test;Train;Val;Train;Train;Train
rs03495.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs03496.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train;Train
rs03497.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Val;Train;Val;Train;Test;Train;Train
rs03498.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Val;Train;Train;Train;Train;Train;Train;Train;Val
rs03499.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Val;Train;Test;Train;Val;Train;Train;Val
rs03500.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03501.jpg;0;0;2;0;0;;0;2;4;0;4;;0;0;2;0;2;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val;Test
rs03502.jpg;2;0;0;6;5;;1;0;0;5;5;;0;0;0;5;5;;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train;Train
rs03503.jpg;0;0;0;0;0;;0;0;1;0;0;;0;1;0;0;0;;Train;Test;Val;Train;Val;Train;Val;Train;Train;Train;Train
rs03504.jpg;0;0;0;0;0;;1;0;0;2;0;;0;0;0;0;0;;Train;Test;Val;Val;Train;Train;Val;Train;Val;Train;Train
rs03505.jpg;1;6;0;0;0;;1;2;2;0;0;;0;7;0;0;0;;Train;Train;Train;Val;Train;Val;Train;Train;Test;Val;Test
rs03506.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs03507.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs03508.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03509.jpg;2;8;0;0;0;;1;4;2;0;0;;1;9;2;0;0;;Test;Train;Val;Train;Val;Train;Train;Train;Train;Train;Train
rs03510.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Val;Train;Test;Val;Val;Train;Train;Val
rs03511.jpg;1;5;0;0;4;;2;7;2;0;0;;1;6;4;0;5;;Train;Val;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03512.jpg;1;0;0;0;4;;1;0;0;0;0;;1;0;0;0;4;;Val;Train;Train;Train;Train;Val;Train;Test;Train;Val;Train
rs03513.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Val;Train;Train;Train;Train;Val
rs03514.jpg;0;0;0;0;7;;1;0;0;0;5;;2;0;0;0;6;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03515.jpg;2;0;0;7;6;;2;0;0;8;8;;2;0;0;9;7;;Train;Test;Train;Train;Train;Train;Train;Val;Train;Train;Train
rs03516.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Val;Train;Train
rs03517.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs03518.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;3;;Test;Val;Train;Train;Train;Val;Train;Train;Train;Train;Test
rs03519.jpg;2;0;9;0;1;;2;0;9;0;0;;2;0;10;0;0;;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs03520.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Val;Train;Train;Train;Test;Train;Train;Train;Val
rs03521.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Val;Train;Train;Train;Test;Train;Train
rs03522.jpg;0;0;3;0;0;;1;3;5;0;0;;0;1;0;0;0;;Train;Train;Train;Val;Train;Test;Train;Val;Train;Train;Train
rs03523.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Test;Train;Train;Train;Val;Train;Train;Train;Train
rs03524.jpg;0;0;2;0;0;;0;3;3;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val;Test
rs03525.jpg;2;0;2;10;5;;2;0;0;8;8;;2;0;0;10;5;;Train;Train;Val;Train;Val;Train;Train;Test;Train;Train;Val
rs03526.jpg;2;0;0;4;6;;2;0;0;7;8;;1;0;0;4;7;;Val;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs03527.jpg;0;1;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Val;Train;Train;Test;Train;Train;Train;Test
rs03528.jpg;1;4;0;0;0;;1;7;3;0;0;;0;5;3;0;0;;Train;Test;Train;Train;Train;Train;Val;Train;Train;Train;Train
rs03529.jpg;0;0;0;0;0;;0;2;2;0;0;;0;0;2;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val
rs03530.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;2;0;0;;Train;Train;Test;Train;Train;Val;Train;Train;Train;Train;Val
rs03531.jpg;0;0;1;0;0;;0;0;2;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs03532.jpg;1;0;0;3;5;;1;0;0;6;6;;1;0;0;3;4;;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train;Test
rs03533.jpg;1;0;0;0;2;;1;0;0;5;8;;1;0;0;2;0;;Train;Train;Val;Test;Train;Train;Train;Train;Train;Train;Train
rs03534.jpg;2;8;1;0;0;;1;6;2;0;0;;1;8;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03535.jpg;1;0;0;0;4;;0;0;0;0;0;;0;0;0;0;4;;Train;Val;Test;Val;Train;Val;Train;Val;Train;Train;Train
rs03536.jpg;0;0;1;0;0;;0;0;2;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train
rs03537.jpg;0;0;1;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03538.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Train;Train;Train;Train;Val;Test;Test
rs03539.jpg;0;0;2;0;0;;0;0;0;3;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Val;Train;Train;Test;Val
rs03540.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Val;Train;Train;Train;Train;Train;Train;Val;Train;Val
rs03541.jpg;1;0;0;0;5;;1;0;0;0;6;;1;0;0;0;4;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Test
rs03542.jpg;1;0;0;1;6;;1;0;0;7;8;;1;0;0;4;0;;Train;Test;Train;Train;Train;Val;Train;Train;Train;Train;Val
rs03543.jpg;1;0;0;0;3;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Train;Train;Val;Train;Train;Test;Train;Train;Train
rs03544.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03545.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Val;Train;Train;Train;Test;Train;Train;Train;Train
rs03546.jpg;1;4;1;0;2;;1;6;0;0;0;;0;5;4;0;2;;Train;Train;Test;Val;Train;Train;Train;Train;Train;Val;Train
rs03547.jpg;1;5;1;0;0;;1;8;2;0;0;;0;5;4;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03548.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val;Test
rs03549.jpg;1;5;0;0;1;;0;5;2;0;0;;0;5;0;0;0;;Train;Val;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs03550.jpg;2;0;3;7;6;;1;0;0;7;8;;2;0;7;8;8;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val;Train
rs03551.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs03552.jpg;0;0;3;0;0;;1;0;0;0;0;;0;0;6;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs03553.jpg;0;0;0;0;2;;1;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Val;Train;Train;Train;Train
rs03554.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train
rs03555.jpg;1;0;5;0;0;;1;0;7;0;0;;0;0;7;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs03556.jpg;0;0;0;0;3;;1;0;0;0;0;;1;0;0;0;5;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs03557.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Train;Train;Train;Train;Val;Test;Train;Val
rs03558.jpg;1;0;0;0;4;;0;0;0;0;6;;0;1;0;0;4;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03559.jpg;1;0;0;0;5;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Train;Train;Train;Test;Train;Val;Train;Train;Train
rs03560.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs03561.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Train;Test;Train;Val;Train;Train;Train
rs03562.jpg;0;2;0;0;0;;1;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Train;Train;Train;Train;Test;Val;Train;Val
rs03563.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs03564.jpg;2;0;8;0;0;;2;0;9;0;0;;2;0;10;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs03565.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Val;Train;Train;Train;Train;Test;Val
rs03566.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs03567.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Test;Val;Val;Train;Train;Train;Train;Train;Train
rs03568.jpg;2;5;0;5;5;;2;8;2;6;6;;1;4;0;4;5;;Train;Train;Val;Train;Train;Train;Train;Test;Train;Train;Train
rs03569.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Val;Train;Train;Train;Train;Train;Train
rs03570.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Test;Val;Train;Train;Train;Train;Val;Train;Train
rs03571.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Val;Train;Test;Train;Train;Train;Train;Train;Train
rs03572.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Test;Val;Train;Train;Val;Train;Train;Val;Val
rs03573.jpg;1;0;5;0;1;;0;0;0;0;0;;0;0;4;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Test
rs03574.jpg;2;0;0;9;6;;2;0;0;9;8;;2;0;0;9;8;;Test;Train;Val;Train;Train;Train;Val;Train;Train;Train;Test
rs03575.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs03576.jpg;0;0;3;0;0;;0;0;5;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Train;Val;Test;Train;Train;Train;Train
rs03577.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Test;Train;Train;Train;Val;Train;Train;Train;Train
rs03578.jpg;1;5;1;3;2;;1;7;2;0;2;;0;3;0;0;2;;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train
rs03579.jpg;0;0;2;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val;Train
rs03580.jpg;0;2;1;0;0;;0;0;0;0;0;;0;4;4;0;0;;Train;Val;Test;Train;Train;Val;Train;Train;Val;Train;Train
rs03581.jpg;0;0;0;0;0;;0;0;1;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val
rs03582.jpg;0;2;1;0;0;;0;0;2;0;0;;0;1;0;0;0;;Train;Val;Train;Train;Train;Train;Train;Test;Train;Train;Test
rs03583.jpg;1;0;0;2;5;;1;0;0;7;6;;0;0;0;0;4;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs03584.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Test;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs03585.jpg;1;0;0;2;6;;1;0;0;7;8;;1;0;0;0;7;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val
rs03586.jpg;0;0;0;0;2;;0;0;0;0;2;;0;2;0;0;0;;Train;Val;Train;Train;Train;Train;Train;Val;Val;Test;Val
